Type;Component;Input (delta) [%];Speed [m/second];Energy (Well to tank) [J];CO2 (Well to tank) [kg];SOx (Well to tank) [kg];CH4 (Well to tank) [kg];NOx (Well to tank) [kg];PM (Well to tank) [kg];CO2 [kg];SOx [kg];Energy [J];CH4 [kg];NOx [kg];PM [kg];GWP [kg];NPV [EUR];Fuel Consumption [kg]
Bulker Handy Max FS;Propulsion;76;7.243378;107036482190.15222;-3442.0962950000003;3.911439;1.43705;2.082078;1.119885;3975.617775;0.0;56955195689.79592;0.0;25.482245000000002;0.046032;573.7588910000001;-3181.638817;2757.345925
Bulker Handy Max FS;Electrical;78;7.325689;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Bulker Handy Max FS;Propulsion;78;7.325689;112866512826.7317;-3629.579352;4.124486;1.515323;2.195484;1.180882;4192.160517;0.0;60057414008.16328;0.0;26.870203999999998;0.048539;605.010217;-3354.935355;2907.532206
Bulker Handy Max FS;Electrical;80;7.408;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Bulker Handy Max FS;Propulsion;80;7.408;118696543463.3112;-3817.0624090000006;4.337534;1.593596;2.3088900000000003;1.2418799999999999;4408.70326;0.0;63159632326.530624;0.0;28.258163;0.051046;636.261542;-3528.2318920000002;3057.718487
Bulker Handy Max FS;Electrical;82;7.490311;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Bulker Handy Max FS;Propulsion;82;7.490311;124526574099.8906;-4004.5454649999997;4.550581;1.6718689999999998;2.422296;1.302877;4625.246003;0.0;66261850644.89793;0.0;29.646122;0.053552999999999996;667.512867;-3701.52843;3207.904768
Bulker Handy Max FS;Electrical;84;7.572622;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Bulker Handy Max FS;Propulsion;84;7.572622;130356604736.47015;-4192.028522;4.763628;1.7501419999999999;2.535702;1.363875;4841.788746;0.0;69364068963.26529;0.0;31.034082;0.056061;698.764192;-3874.824968;3358.09105
Bulker Handy Max FS;Electrical;86;7.654933;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Bulker Handy Max FS;Propulsion;86;7.654933;136186635373.04962;-4379.511579;4.976675;1.8284150000000001;2.649108;1.424872;5058.331488000001;0.0;72466287281.63263;0.0;32.422041;0.058567999999999995;730.0155179999999;-4048.1215060000004;3508.2773310000002
Bulker Handy Max FS;Electrical;88;7.7372440000000005;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Bulker Handy Max FS;Propulsion;88;7.7372440000000005;142016666009.62915;-4566.994635;5.189722;1.9066869999999998;2.762515;1.48587;5274.874231000001;0.0;75568505599.99998;0.0;33.81;0.061075;761.266843;-4221.418043;3658.4636119999996
Bulker Handy Max FS;Electrical;90;7.8195559999999995;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Bulker Handy Max FS;Propulsion;90;7.8195559999999995;147846696646.2086;-4754.477692;5.402769;1.9849599999999998;2.875921;1.546867;5491.416974;0.0;78670723918.36732;0.0;35.197959000000004;0.063582;792.518168;-4394.714581;3808.649893
Bulker Handy Max FS;Electrical;92;7.901867;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Bulker Handy Max FS;Propulsion;92;7.901867;153676727282.7881;-4941.960749;5.615816000000001;2.0632330000000003;2.989327;1.6078649999999999;5707.959717;0.0;81772942236.73468;0.0;36.585918;0.06609;823.769493;-4568.011119;3958.836175
Bulker Handy Max FS;Electrical;94;7.984178;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Bulker Handy Max FS;Propulsion;94;7.984178;159506757919.3677;-5129.443805;5.828863;2.141506;3.102733;1.6688619999999998;5924.502459;0.0;84875160555.10208;0.0;37.973878000000006;0.068597;855.020818;-4741.307657;4109.022456000001
Bulker Handy Max FS;Electrical;96;8.066489;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Bulker Handy Max FS;Propulsion;96;8.066489;165336788555.9471;-5316.926861999999;6.04191;2.219779;3.216139;1.72986;6141.045202;0.0;87977378873.46939;0.0;39.361837;0.071104;886.2721439999999;-4914.604194;4259.208737
Bulker Handy Max FS;Electrical;98;8.1488;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Bulker Handy Max FS;Propulsion;98;8.1488;171166819192.5266;-5504.409919;6.254957;2.298052;3.3295449999999995;1.790857;6357.587945;0.0;91079597191.83673;0.0;40.749796;0.073611;917.523469;-5087.900732;4409.395018
Bulker Handy Max FS;Electrical;100;8.231111;7232889795.05065;-232.59642599999998;0.264312;0.097107;0.140694;0.075675;268.648639;0.0;3848693877.55102;0.0;1.7219389999999999;0.003111;38.771218;-214.99625600000002;186.325062
Bulker Handy Max FS;Propulsion;100;8.231111;176996849829.1061;-5691.892975;6.4680040000000005;2.3763240000000003;3.4429510000000003;1.851855;6574.130687;0.0;94181815510.20407;0.0;42.137755;0.076119;948.7747939999999;-5261.197270000001;4559.5813
Bulker Handy Size FS;Electrical;-100;0.0;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Bulker Handy Size FS;Electrical;-98;0.082311;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-98;0.082311;23145247.344162;-0.744309;0.0008460000000000001;0.00031099999999999997;0.00045;0.000242;0.859676;0.0;12315820.408163;0.0;0.00551;1e-05;0.12406800000000001;-0.687988;0.59624
Bulker Handy Size FS;Electrical;-96;0.164622;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-96;0.164622;46290494.688324;-1.488617;0.0016920000000000001;0.000621;0.0009;0.000484;1.7193509999999999;0.0;24631640.816327;0.0;0.01102;2e-05;0.24813600000000002;-1.375976;1.19248
Bulker Handy Size FS;Electrical;-94;0.24693299999999999;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-94;0.24693299999999999;69435742.03248599;-2.232926;0.002537;0.000932;0.001351;0.000726;2.579027;0.0;36947461.22449;0.0;0.016531;2.9999999999999997e-05;0.372204;-2.063964;1.788721
Bulker Handy Size FS;Electrical;-92;0.329244;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-92;0.329244;92580989.376648;-2.977234;0.0033829999999999997;0.001243;0.001801;0.0009689999999999999;3.438703;0.0;49263281.632653005;0.0;0.022040999999999998;4e-05;0.49627200000000005;-2.751952;2.384961
Bulker Handy Size FS;Electrical;-90;0.41155600000000003;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-90;0.41155600000000003;115726236.72081001;-3.721543;0.004229;0.0015539999999999998;0.002251;0.0012109999999999998;4.298378;0.0;61579102.040816;0.0;0.027551;5e-05;0.6203390000000001;-3.43994;2.981201
Bulker Handy Size FS;Electrical;-88;0.493867;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-88;0.493867;138871484.06497198;-4.465851;0.005075;0.001864;0.0027010000000000003;0.0014529999999999999;5.158054;0.0;73894922.44898;0.0;0.033061;5.9999999999999995e-05;0.7444069999999999;-4.127928;3.5774410000000003
Bulker Handy Size FS;Electrical;-86;0.576178;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-86;0.576178;162016731.409135;-5.21016;0.005921;0.002175;0.003152;0.001695;6.01773;0.0;86210742.857143;0.0;0.038571;7e-05;0.868475;-4.8159160000000005;4.173681
Bulker Handy Size FS;Electrical;-84;0.658489;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-84;0.658489;185161978.753297;-5.954468;0.0067659999999999994;0.002486;0.003602;0.0019370000000000001;6.877405;0.0;98526563.26530601;0.0;0.044081999999999996;8e-05;0.9925430000000001;-5.503904;4.769922
Bulker Handy Size FS;Electrical;-82;0.7408;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-82;0.7408;208307226.09745902;-6.698777000000001;0.007612000000000001;0.002797;0.004052;0.002179;7.737081;0.0;110842383.67346899;0.0;0.049592000000000004;9e-05;1.116611;-6.191892;5.366162
Bulker Handy Size FS;Electrical;-80;0.823111;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-80;0.823111;231452473.441621;-7.443086;0.008458;0.003107;0.004502;0.0024219999999999997;8.596756;0.0;123158204.081633;0.0;0.055102;0.0001;1.240679;-6.87988;5.962402
Bulker Handy Size FS;Electrical;-78;0.905422;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-78;0.905422;254597720.78578302;-8.187394;0.009304;0.003418;0.004952000000000001;0.002664;9.456432000000001;0.0;135474024.48979598;0.0;0.060612;0.000109;1.364747;-7.567867999999999;6.558642
Bulker Handy Size FS;Electrical;-76;0.987733;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-76;0.987733;277742968.12994504;-8.931703;0.01015;0.003729;0.005403;0.0029059999999999997;10.316108;0.0;147789844.897959;0.0;0.066122;0.00011899999999999999;1.488815;-8.255856;7.154882000000001
Bulker Handy Size FS;Electrical;-74;1.070044;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-74;1.070044;361965951.52120095;-11.640158999999999;0.013227000000000001;0.00486;0.0070409999999999995;0.0037869999999999996;13.444372;0.0;192605746.938776;0.0;0.086173;0.000156;1.9402840000000001;-10.759367999999998;9.324534
Bulker Handy Size FS;Electrical;-72;1.152356;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-72;1.152356;507266670.95955193;-16.312763;0.018537;0.006809999999999999;0.009867;0.005307;18.841225;0.0;269921730.612245;0.0;0.12076500000000001;0.000218;2.7191549999999998;-15.078404;13.067598
Bulker Handy Size FS;Electrical;-70;1.234667;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-70;1.234667;652567390.397904;-20.985366;0.023847;0.008761;0.012694;0.006828;24.238077;0.0;347237714.285715;0.0;0.155357;0.000281;3.498025;-19.39744;16.810661
Bulker Handy Size FS;Electrical;-68;1.316978;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-68;1.316978;797868109.836253;-25.657970000000002;0.029157;0.010712000000000001;0.015519999999999999;0.008348000000000001;29.634929999999997;0.0;424553697.95918304;0.0;0.189949;0.000343;4.276896;-23.716476;20.553725
Bulker Handy Size FS;Electrical;-66;1.399289;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-66;1.399289;943168829.274605;-30.330574;0.034466000000000004;0.012662999999999999;0.018347;0.009868;35.031782;0.0;501869681.632653;0.0;0.224541;0.00040599999999999995;5.0557669999999995;-28.035512;24.296788
Bulker Handy Size FS;Electrical;-64;1.4816;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-64;1.4816;1088469548.712956;-35.003178000000005;0.039776;0.014613999999999999;0.021172999999999997;0.011387999999999999;40.428635;0.0;579185665.306123;0.0;0.259133;0.000468;5.834638;-32.354548;28.039852000000003
Bulker Handy Size FS;Electrical;-62;1.563911;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-62;1.563911;1233770268.1513062;-39.675781;0.045086;0.016564;0.023999;0.012908000000000001;45.825488;0.0;656501648.979592;0.0;0.293724;0.000531;6.613508;-36.673584000000005;31.782915000000003
Bulker Handy Size FS;Electrical;-60;1.646222;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-60;1.646222;1379070987.589657;-44.348385;0.050395;0.018515;0.026826;0.014428999999999999;51.22234;0.0;733817632.653061;0.0;0.328316;0.000593;7.392378999999999;-40.992619;35.525979
Bulker Handy Size FS;Electrical;-58;1.728533;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-58;1.728533;1524371707.028008;-49.020989;0.055705;0.020465999999999998;0.029651999999999998;0.015949;56.619193;0.0;811133616.3265309;0.0;0.362908;0.000656;8.17125;-45.311655;39.269042
Bulker Handy Size FS;Electrical;-56;1.810844;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-56;1.810844;1669672426.466358;-53.69359300000001;0.061015;0.022417;0.032479;0.017469;62.016045999999996;0.0;888449600.0;0.0;0.3975;0.000718;8.95012;-49.630691;43.012105
Bulker Handy Size FS;Electrical;-54;1.893156;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-54;1.893156;1814973145.904709;-58.366195999999995;0.066325;0.024367;0.035305;0.018989;67.412898;0.0;965765583.673469;0.0;0.43209200000000003;0.000781;9.728991;-53.949727;46.755169
Bulker Handy Size FS;Electrical;-52;1.9754669999999999;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-52;1.9754669999999999;1960273865.3430603;-63.0388;0.071634;0.026318;0.038131;0.02051;72.809751;0.0;1043081567.3469391;0.0;0.466684;0.000843;10.507862;-58.268763;50.498232
Bulker Handy Size FS;Electrical;-50;2.057778;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-50;2.057778;2105574584.781411;-67.711404;0.07694400000000001;0.028269;0.040958;0.02203;78.206604;0.0;1120397551.020408;0.0;0.501276;0.000906;11.286732;-62.587799;54.241296
Bulker Handy Size FS;Electrical;-48;2.140089;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-48;2.140089;2483613624.736059;-79.868444;0.090759;0.033345;0.048311;0.025985;92.247973;0.0;1321555951.020408;0.0;0.591276;0.001068;13.313175;-73.824937;63.979886
Bulker Handy Size FS;Electrical;-46;2.2224;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-46;2.2224;2861652664.690704;-92.02548399999999;0.104574;0.038419999999999996;0.055665;0.029939999999999998;106.289341;0.0;1522714351.020407;0.0;0.681276;0.001231;15.339617;-85.062074;73.718476
Bulker Handy Size FS;Electrical;-44;2.304711;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-44;2.304711;3239691704.645354;-104.182523;0.11838800000000001;0.043495;0.063019;0.033895999999999996;120.33071000000001;0.0;1723872751.0204089;0.0;0.7712760000000001;0.001393;17.36606;-96.299212;83.457066
Bulker Handy Size FS;Electrical;-42;2.387022;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-42;2.387022;3617730744.6000023;-116.33956299999998;0.132203;0.048570999999999996;0.070372;0.037850999999999996;134.372079;0.0;1925031151.0204089;0.0;0.861276;0.001556;19.392502;-107.53635;93.195656
Bulker Handy Size FS;Electrical;-40;2.4693330000000002;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-40;2.4693330000000002;3995769784.554647;-128.496603;0.146018;0.053646000000000006;0.077726;0.041806;148.413448;0.0;2126189551.020408;0.0;0.951276;0.001718;21.418944;-118.77348700000002;102.93424499999999
Bulker Handy Size FS;Electrical;-38;2.551644;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-38;2.551644;4373808824.509295;-140.653643;0.159832;0.058722;0.08507999999999999;0.045762;162.454817;0.0;2327347951.0204077;0.0;1.041276;0.0018809999999999999;23.445387;-130.010625;112.672835
Bulker Handy Size FS;Electrical;-36;2.633956;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-36;2.633956;4751847864.463943;-152.810683;0.173647;0.063797;0.092433;0.049717000000000004;176.49618600000002;0.0;2528506351.0204077;0.0;1.131276;0.0020440000000000002;25.471829;-141.247763;122.411425
Bulker Handy Size FS;Electrical;-34;2.7162669999999998;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-34;2.7162669999999998;5129886904.418587;-164.967723;0.187462;0.068873;0.099787;0.053672000000000004;190.537555;0.0;2729664751.020407;0.0;1.221276;0.002206;27.498271000000003;-152.4849;132.150015
Bulker Handy Size FS;Electrical;-32;2.798578;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-32;2.798578;5507925944.373235;-177.124763;0.201276;0.073948;0.10714000000000001;0.057627;204.578923;0.0;2930823151.020407;0.0;1.311276;0.002369;29.524714000000003;-163.722038;141.888605
Bulker Handy Size FS;Electrical;-30;2.880889;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-30;2.880889;5885964984.327882;-189.281802;0.21509099999999998;0.079024;0.114494;0.061583000000000006;218.620292;0.0;3131981551.020407;0.0;1.401276;0.002531;31.551156;-174.959175;151.627195
Bulker Handy Size FS;Electrical;-28;2.9632;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-28;2.9632;6264004024.282532;-201.438842;0.228906;0.08409900000000001;0.121848;0.065538;232.66166099999998;0.0;3333139951.0204077;0.0;1.491276;0.002694;33.577597999999995;-186.19631299999998;161.36578500000002
Bulker Handy Size FS;Electrical;-26;3.045511;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-26;3.045511;6642043064.237179;-213.595882;0.242721;0.089175;0.129201;0.069493;246.70302999999998;0.0;3534298351.0204077;0.0;1.5812760000000001;0.002856;35.604040999999995;-197.433451;171.104375
Bulker Handy Size FS;Electrical;-24;3.127822;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-24;3.127822;7187885147.437001;-231.149159;0.262667;0.09650299999999999;0.139819;0.075204;266.977047;0.0;3824746448.9795923;0.0;1.711224;0.003091;38.529975;-213.658502;185.165706
Bulker Handy Size FS;Electrical;-22;3.2101330000000003;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-22;3.2101330000000003;7901530273.881995;-254.098673;0.288746;0.106084;0.153701;0.08267100000000001;293.48371299999997;0.0;4204484244.897958;0.0;1.8811220000000002;0.0033979999999999995;42.355402000000005;-234.871465;203.549779
Bulker Handy Size FS;Electrical;-20;3.292444;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-20;3.292444;8615175400.326998;-277.048187;0.314825;0.115666;0.16758299999999998;0.090138;319.990379;0.0;4584222040.816328;0.0;2.0510200000000003;0.0037049999999999995;46.180828999999996;-256.084429;221.933852
Bulker Handy Size FS;Electrical;-18;3.3747559999999996;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-18;3.3747559999999996;9328820526.771994;-299.99770099999995;0.340904;0.125247;0.18146500000000002;0.097604;346.497044;0.0;4963959836.734695;0.0;2.220918;0.004012;50.006256;-277.297393;240.317925
Bulker Handy Size FS;Electrical;-16;3.457067;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-16;3.457067;10042465653.216988;-322.94721499999997;0.36698200000000003;0.134828;0.195346;0.105071;373.00371;0.0;5343697632.653059;0.0;2.390816;0.004319;53.831683;-298.510357;258.701997
Bulker Handy Size FS;Electrical;-14;3.5393779999999997;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-14;3.5393779999999997;10756110779.661987;-345.896729;0.393061;0.14440899999999998;0.20922800000000003;0.11253699999999998;399.51037599999995;0.0;5723435428.571428;0.0;2.560714;0.004626;57.657109999999996;-319.723321;277.08607
Bulker Handy Size FS;Electrical;-12;3.621689;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-12;3.621689;11469755906.106985;-368.846243;0.41913999999999996;0.15399100000000002;0.22311;0.120004;426.017041;0.0;6103173224.489796;0.0;2.730612;0.004933;61.482537;-340.936285;295.470143
Bulker Handy Size FS;Electrical;-10;3.704;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
Bulker Handy Size FS;Propulsion;-10;3.704;12183401032.55198;-391.795757;0.445219;0.163572;0.236992;0.127471;452.523707;0.0;6482911020.408161;0.0;2.9005099999999997;0.00524;65.307963;-362.149249;313.854216
Bulker Handy Size FS;Electrical;-8;3.786311;4821926530.033766;-155.06428400000001;0.176208;0.064738;0.093796;0.05045;179.09909199999998;0.0;2565795918.367347;0.0;1.147959;0.002074;25.847479;-143.330837;124.21670800000001
