Type;Input (delta) [%];Speed [m/second];CO2 (Well to tank) [kg];SOx (Well to tank) [kg];CH4 (Well to tank) [kg];PM (Well to tank) [kg];Energy (Well to tank) [J];NOx (Well to tank) [kg];GWP [kg];NOx [kg];PM [kg];CH4 [kg];SOx [kg];CO2 [kg];Energy [J];NPV [EUR];Fuel Consumption [kg]
Ro-Pax_bis_25000_GT_Tier_II;18;6.07;108.54899999999999;0.331;0.38;0.036000000000000004;1930530679.2710001;0.368;840.426;14.597000000000001;0.292;0.0;0.514;721.2280000000001;9600247380.6;-370.522;224.96200000000002
Ro-Pax_bis_25000_GT_Tier_II;20;6.172999999999999;112.58200000000001;0.34299999999999997;0.39399999999999996;0.038;2002259853.109;0.382;871.6519999999999;15.198;0.303;0.0;0.5329999999999999;748.025;9956946095.952;-384.756;233.32
Ro-Pax_bis_25000_GT_Tier_II;22;6.276;120.834;0.368;0.423;0.040999999999999995;2149019984.8529997;0.41;935.5419999999999;16.430999999999997;0.325;0.0;0.5720000000000001;802.8530000000001;10686762817.067;-413.916;250.422
Ro-Pax_bis_25000_GT_Tier_II;24;6.379;129.046;0.39299999999999996;0.452;0.043;2295069403.251;0.43799999999999994;999.122;17.664;0.348;0.0;0.611;857.416;11413045264.41;-442.985;267.441
Ro-Pax_bis_25000_GT_Tier_II;26;6.482;137.218;0.418;0.48100000000000004;0.046;2440408108.302;0.465;1062.393;18.897000000000002;0.37;0.0;0.65;911.7130000000001;12135793437.981;-471.963;284.377
Ro-Pax_bis_25000_GT_Tier_II;28;6.585;145.35;0.44299999999999995;0.509;0.049;2585036100.007;0.493;1125.354;20.13;0.39299999999999996;0.0;0.6890000000000001;965.745;12855007337.781;-500.851;301.23
Ro-Pax_bis_25000_GT_Tier_II;30;6.688;153.442;0.46799999999999997;0.5379999999999999;0.051;2728953378.364;0.521;1188.006;21.363000000000003;0.415;0.0;0.727;1019.5110000000001;13570686963.81;-529.648;318.001
Ro-Pax_bis_25000_GT_Tier_II;32;6.791;161.494;0.49200000000000005;0.5660000000000001;0.054000000000000006;2872159943.376;0.5479999999999999;1250.349;22.596;0.43799999999999994;0.0;0.765;1073.011;14282832316.067;-558.3530000000001;334.689
Ro-Pax_bis_25000_GT_Tier_II;34;6.894;169.507;0.517;0.594;0.057;3014655795.04;0.575;1312.382;23.829;0.46;0.0;0.8029999999999999;1126.246;14991443394.552;-586.9680000000001;351.293
Ro-Pax_bis_25000_GT_Tier_II;36;6.996;177.479;0.541;0.622;0.059000000000000004;3156440933.358;0.602;1374.106;25.061999999999998;0.483;0.0;0.841;1179.2160000000001;15696520199.267;-615.492;367.815
Ro-Pax_bis_25000_GT_Tier_II;38;7.099;185.41099999999997;0.565;0.65;0.062;3297515358.3290005;0.629;1435.521;26.295;0.505;0.0;0.878;1231.92;16398062730.21;-643.9259999999999;384.255
Ro-Pax_bis_25000_GT_Tier_II;40;7.202000000000001;193.303;0.589;0.677;0.065;3437879069.953;0.6559999999999999;1496.626;27.528000000000002;0.527;0.0;0.9159999999999999;1284.359;17096070987.381;-672.268;400.611
Ro-Pax_bis_25000_GT_Tier_II;42;7.305;210.045;0.64;0.736;0.07;3735633833.816;0.713;1626.249;30.165;0.575;0.0;0.995;1395.5970000000002;18576761982.102;-732.567;435.30800000000005
Ro-Pax_bis_25000_GT_Tier_II;44;7.4079999999999995;226.605;0.691;0.794;0.076;4030138990.399;0.769;1754.457;32.801;0.624;0.0;1.073;1505.621;20041293153.981003;-792.451;469.626
Ro-Pax_bis_25000_GT_Tier_II;46;7.511;242.981;0.74;0.851;0.081;4321394539.703;0.8240000000000001;1881.25;35.438;0.672;0.0;1.151;1614.432;21489664503.017;-851.92;503.566
Ro-Pax_bis_25000_GT_Tier_II;48;7.614;259.175;0.79;0.9079999999999999;0.087;4609400481.728;0.879;2006.629;38.075;0.72;0.0;1.228;1722.0279999999998;22921876029.21;-910.9730000000001;537.127
Ro-Pax_bis_25000_GT_Tier_II;50;7.7170000000000005;275.186;0.8390000000000001;0.9640000000000001;0.092;4894156816.474;0.934;2130.593;40.711;0.768;0.0;1.304;1828.41;24337927732.56;-969.6110000000001;570.309
Ro-Pax_bis_25000_GT_Tier_II;52;7.82;291.015;0.887;1.02;0.098;5175663543.94;0.987;2253.1420000000003;43.348;0.816;0.0;1.379;1933.578;25737819613.067;-1027.833;603.112
Ro-Pax_bis_25000_GT_Tier_II;54;7.922000000000001;306.66;0.935;1.074;0.10300000000000001;5453920664.127;1.04;2374.277;45.983999999999995;0.8640000000000001;0.0;1.453;2037.5320000000002;27121551670.731003;-1085.639;635.5369999999999
Ro-Pax_bis_25000_GT_Tier_II;56;8.025;322.05400000000003;0.981;1.128;0.10800000000000001;5727699736.75;1.093;2493.4629999999997;48.621;0.912;0.0;1.526;2139.814;28483015051.257004;-1142.873;667.44
Ro-Pax_bis_25000_GT_Tier_II;58;8.128;337.23199999999997;1.028;1.182;0.113;5997635239.624001;1.1440000000000001;2610.975;51.258;0.96;0.0;1.597;2240.659;29825364920.242996;-1199.616;698.895
Ro-Pax_bis_25000_GT_Tier_II;60;8.231;352.216;1.073;1.234;0.11800000000000001;6264129981.849;1.195;2726.989;53.894;1.008;0.0;1.6680000000000001;2340.219;31150604388.571;-1255.9189999999999;729.95
Ro-Pax_bis_25000_GT_Tier_II;62;8.334;383.015;1.167;1.3419999999999999;0.128;6811871635.101999;1.2990000000000002;2965.4390000000003;59.424;1.1079999999999999;0.0;1.814;2544.85;33874443708.171;-1372.5729999999999;793.7769999999999
Ro-Pax_bis_25000_GT_Tier_II;64;8.437000000000001;412.962;1.258;1.4469999999999998;0.138;7344478652.297;1.401;3197.301;64.954;1.209;0.0;1.956;2743.827;36523020690.971;-1487.293;855.841
Ro-Pax_bis_25000_GT_Tier_II;66;8.54;443.38599999999997;1.351;1.5530000000000002;0.149;7885563723.629001;1.504;3432.8540000000003;70.483;1.31;0.0;2.1;2945.9709999999995;39213757799.952;-1603.096;918.893
Ro-Pax_bis_25000_GT_Tier_II;68;8.642999999999999;475.8;1.45;1.6669999999999998;0.159;8462055910.922;1.614;3683.821;76.013;1.411;0.0;2.254;3161.343;42080569330.286;-1723.4270000000001;986.071
Ro-Pax_bis_25000_GT_Tier_II;70;8.746;512.736;1.5630000000000002;1.796;0.172;9118952592.629;1.739;3969.79;81.543;1.511;0.0;2.4290000000000003;3406.7529999999997;45347220679.365;-1854.037;1062.618
Ro-Pax_bis_25000_GT_Tier_II;72;8.847999999999999;551.606;1.681;1.933;0.185;9810254331.316;1.871;4270.738;87.072;1.6119999999999999;0.0;2.613;3665.0170000000003;48784963356.698;-1989.046;1143.174
Ro-Pax_bis_25000_GT_Tier_II;74;8.951;592.896;1.807;2.077;0.19899999999999998;10544586576.09;2.011;4590.417;92.602;1.713;0.0;2.8089999999999997;3939.3559999999998;52436690462.143;-2129.5570000000002;1228.745
Ro-Pax_bis_25000_GT_Tier_II;76;9.054;637.885;1.944;2.235;0.214;11344705355.203001;2.164;4938.736;98.132;1.8130000000000002;0.0;3.022;4238.273;56415564403.81;-2278.478;1321.9820000000002
Ro-Pax_bis_25000_GT_Tier_II;78;9.157;684.055;2.085;2.397;0.22899999999999998;12165844462.175;2.3209999999999997;5296.206;103.662;1.9140000000000001;0.0;3.24;4545.043;60498969368.81;-2430.087;1417.668
Ro-Pax_bis_25000_GT_Tier_II;80;9.26;731.408;2.229;2.563;0.245;13008003897.008001;2.481;5662.826999999999;109.191;2.015;0.0;3.465;4859.665;64686905357.143;-2584.384;1515.8029999999999
Ro-Pax_bis_25000_GT_Tier_II;82;9.363;824.4939999999999;2.513;2.889;0.276;14663524063.692;2.7969999999999997;6383.531;119.682;2.206;0.0;3.906;5478.151999999999;72919565585.952;-2884.5029999999997;1708.719
Ro-Pax_bis_25000_GT_Tier_II;84;9.466000000000001;921.8330000000001;2.8089999999999997;3.23;0.309;16394704610.186;3.127;7137.173000000001;130.173;2.397;0.0;4.367;6124.904;81528473843.809;-3194.295;1910.45
Ro-Pax_bis_25000_GT_Tier_II;86;9.568999999999999;1023.428;3.1189999999999998;3.5860000000000003;0.34299999999999997;18201545536.491;3.472;7923.7519999999995;140.664;2.588;0.0;4.848;6799.923000000001;90513630130.714;-3513.761;2120.999
Ro-Pax_bis_25000_GT_Tier_II;88;9.672;1129.276;3.4410000000000003;3.957;0.379;20084046842.606003;3.8310000000000004;8743.269;151.155;2.779;0.0;5.349;7503.206999999999;99875034446.66699;-3842.8990000000003;2340.364
Ro-Pax_bis_25000_GT_Tier_II;90;9.774;1239.379;3.7769999999999997;4.342;0.415;22042208528.532;4.204;9595.723;161.64600000000002;2.97;0.0;5.871;8234.757;109612686791.66699;-4181.712;2568.5460000000003
Ro-Pax_bis_25000_GT_Tier_II;92;9.877;1353.735;4.125;4.743;0.45399999999999996;24076030594.267998;4.592;10481.115;172.137;3.161;0.0;6.412999999999999;8994.574;119726587165.715;-4530.198;2805.5440000000003
Ro-Pax_bis_25000_GT_Tier_II;94;9.98;1472.346;4.487;5.159;0.494;26185513039.815;4.995;11399.445;182.628;3.352;0.0;6.974;9782.655999999999;130216735568.809;-4888.357;3051.3590000000004
Ro-Pax_bis_25000_GT_Tier_II;96;10.083;1595.211;4.861000000000001;5.5889999999999995;0.535;28370655865.172997;5.412000000000001;12350.712;193.11900000000003;3.543;0.0;7.557;10599.005;141083132000.953;-5256.189;3305.99
Ro-Pax_bis_25000_GT_Tier_II;98;10.186;1722.3310000000001;5.249;6.035;0.5770000000000001;30631459070.341;5.843;13334.916000000001;203.61;3.735;0.0;8.158999999999999;11443.618999999999;152325776462.143;-5633.695;3569.438
Ro-Pax_bis_25000_GT_Tier_II;100;10.289000000000001;1853.704;5.649;6.495;0.621;32967922655.32;6.287999999999999;14352.058;214.101;3.926;0.0;8.781;12316.499;163944668952.38098;-6020.875;3841.703
Ro-Pax_bis_25000_GT_Tier_I;-100;0.0;28.377;0.086;0.099;0.01;504682872.503;0.096;219.706;3.522;0.08;0.0;0.134;188.545;2509714285.7139997;-94.59200000000001;58.81
Ro-Pax_bis_25000_GT_Tier_I;-98;0.10300000000000001;28.418000000000003;0.087;0.1;0.01;505411850.93;0.096;220.023;3.529;0.08;0.0;0.135;188.817;2513339389.067;-94.743;58.895
Ro-Pax_bis_25000_GT_Tier_I;-96;0.20600000000000002;28.459;0.087;0.1;0.01;506140813.46900004;0.09699999999999999;220.34;3.536;0.08;0.0;0.135;189.08900000000003;2516964413.41;-94.895;58.98
Ro-Pax_bis_25000_GT_Tier_I;-94;0.309;28.5;0.087;0.1;0.01;506869760.12;0.09699999999999999;220.658;3.543;0.08;0.0;0.135;189.362;2520589358.743;-95.046;59.065
Ro-Pax_bis_25000_GT_Tier_I;-92;0.41200000000000003;28.541;0.087;0.1;0.01;507598690.883;0.09699999999999999;220.975;3.55;0.08;0.0;0.135;189.63400000000001;2524214225.067;-95.197;59.15
Ro-Pax_bis_25000_GT_Tier_I;-90;0.514;28.581999999999997;0.087;0.1;0.01;508327605.758;0.09699999999999999;221.292;3.557;0.08;0.0;0.135;189.90599999999998;2527839012.381;-95.348;59.235
Ro-Pax_bis_25000_GT_Tier_I;-88;0.617;28.623;0.087;0.1;0.01;509056504.744;0.09699999999999999;221.61;3.5639999999999996;0.08;0.0;0.136;190.179;2531463720.686;-95.5;59.32
Ro-Pax_bis_25000_GT_Tier_I;-86;0.72;28.664;0.087;0.1;0.01;509785387.84199995;0.09699999999999999;221.92700000000002;3.571;0.08;0.0;0.136;190.451;2535088349.981;-95.65100000000001;59.405
Ro-Pax_bis_25000_GT_Tier_I;-84;0.823;28.705;0.087;0.10099999999999999;0.01;510514255.05300003;0.09699999999999999;222.24400000000003;3.5780000000000003;0.08;0.0;0.136;190.72299999999998;2538712900.267;-95.802;59.489
Ro-Pax_bis_25000_GT_Tier_I;-82;0.9259999999999999;28.746;0.08800000000000001;0.10099999999999999;0.01;511243106.374;0.098;222.562;3.585;0.081;0.0;0.136;190.99599999999998;2542337371.5429997;-95.95299999999999;59.574
Ro-Pax_bis_25000_GT_Tier_I;-80;1.0290000000000001;28.787;0.08800000000000001;0.10099999999999999;0.01;511971941.808;0.098;222.87900000000002;3.592;0.081;0.0;0.136;191.268;2545961763.81;-96.105;59.659
Ro-Pax_bis_25000_GT_Tier_I;-78;1.1320000000000001;29.033;0.08800000000000001;0.102;0.01;516344620.76;0.098;224.782;3.634;0.081;0.0;0.138;192.90099999999998;2567706458.21;-97.012;60.169
Ro-Pax_bis_25000_GT_Tier_I;-76;1.235;29.279;0.08900000000000001;0.10300000000000001;0.01;520716727.737;0.099;226.68599999999998;3.675;0.08199999999999999;0.0;0.139;194.535;2589448308.267;-97.919;60.678000000000004
Ro-Pax_bis_25000_GT_Tier_I;-74;1.338;29.524;0.09;0.10300000000000001;0.01;525088262.741;0.1;228.58900000000003;3.717;0.083;0.0;0.14;196.168;2611187313.981;-98.82700000000001;61.188
Ro-Pax_bis_25000_GT_Tier_I;-72;1.44;29.77;0.091;0.10400000000000001;0.01;529459225.77099997;0.10099999999999999;230.49200000000002;3.759;0.083;0.0;0.141;197.801;2632923475.352;-99.734;61.696999999999996
Ro-Pax_bis_25000_GT_Tier_I;-70;1.5430000000000001;30.016;0.091;0.105;0.01;533829616.82699996;0.102;232.394;3.8;0.084;0.0;0.142;199.43400000000003;2654656792.381;-100.641;62.206
Ro-Pax_bis_25000_GT_Tier_I;-68;1.646;30.261999999999997;0.092;0.106;0.01;538199435.909;0.10300000000000001;234.297;3.842;0.085;0.0;0.14300000000000002;201.06599999999997;2676387265.067;-101.54799999999999;62.716
Ro-Pax_bis_25000_GT_Tier_I;-66;1.749;30.506999999999998;0.09300000000000001;0.107;0.01;542568683.017;0.10300000000000001;236.199;3.883;0.085;0.0;0.145;202.69799999999998;2698114893.41;-102.455;63.225
Ro-Pax_bis_25000_GT_Tier_I;-64;1.8519999999999999;30.753;0.094;0.10800000000000001;0.01;546937358.151;0.10400000000000001;238.1;3.925;0.086;0.0;0.146;204.331;2719839677.41;-103.36200000000001;63.733999999999995
Ro-Pax_bis_25000_GT_Tier_I;-62;1.955;30.999000000000002;0.094;0.109;0.01;551305461.311;0.105;240.002;3.967;0.086;0.0;0.147;205.96200000000002;2741561617.067;-104.26899999999999;64.243
Ro-Pax_bis_25000_GT_Tier_I;-60;2.0580000000000003;31.244;0.095;0.109;0.01;555672992.497;0.106;241.903;4.008;0.087;0.0;0.14800000000000002;207.59400000000002;2763280712.3809996;-105.175;64.752
Ro-Pax_bis_25000_GT_Tier_I;-58;2.161;31.878;0.09699999999999999;0.11199999999999999;0.011000000000000001;566953134.029;0.10800000000000001;246.81400000000002;4.1160000000000005;0.08900000000000001;0.0;0.151;211.808;2819375210.314;-107.51799999999999;66.066
Ro-Pax_bis_25000_GT_Tier_I;-56;2.2640000000000002;32.512;0.099;0.114;0.011000000000000001;578229458.43;0.11;251.72299999999998;4.224;0.09;0.0;0.154;216.021;2875450726.21;-109.859;67.38
Ro-Pax_bis_25000_GT_Tier_I;-54;2.366;33.146;0.10099999999999999;0.11599999999999999;0.011000000000000001;589501965.7;0.11199999999999999;256.63;4.331;0.092;0.0;0.157;220.232;2931507260.067;-112.2;68.694
Ro-Pax_bis_25000_GT_Tier_I;-52;2.469;33.78;0.10300000000000001;0.11800000000000001;0.011000000000000001;600770655.837;0.115;261.536;4.439;0.094;0.0;0.16;224.442;2987544811.8859997;-114.541;70.007
Ro-Pax_bis_25000_GT_Tier_I;-50;2.572;34.413000000000004;0.105;0.121;0.012;612035528.844;0.11699999999999999;266.44;4.547;0.095;0.0;0.163;228.65099999999998;3043563381.6670003;-116.881;71.32
Ro-Pax_bis_25000_GT_Tier_I;-48;2.675;35.046;0.107;0.12300000000000001;0.012;623296584.718;0.11900000000000001;271.342;4.654;0.09699999999999999;0.0;0.166;232.858;3099562969.41;-119.221;72.632
Ro-Pax_bis_25000_GT_Tier_I;-46;2.778;35.679;0.109;0.125;0.012;634553823.461;0.121;276.243;4.762;0.099;0.0;0.16899999999999998;237.063;3155543575.1140003;-121.56;73.944
Ro-Pax_bis_25000_GT_Tier_I;-44;2.8810000000000002;36.312;0.111;0.127;0.012;645807245.0730001;0.12300000000000001;281.142;4.869;0.1;0.0;0.172;241.267;3211505198.7809997;-123.899;75.255
Ro-Pax_bis_25000_GT_Tier_I;-42;2.984;36.945;0.113;0.129;0.012;657056849.553;0.125;286.039;4.977;0.102;0.0;0.175;245.47;3267447840.41;-126.23700000000001;76.566
Ro-Pax_bis_25000_GT_Tier_I;-40;3.0869999999999997;37.577;0.115;0.132;0.013000000000000001;668302636.902;0.127;290.935;5.085;0.10400000000000001;0.0;0.17800000000000002;249.671;3323371500.0;-128.575;77.876
Ro-Pax_bis_25000_GT_Tier_I;-38;3.19;38.821;0.11800000000000001;0.136;0.013000000000000001;690420298.718;0.132;300.563;5.296;0.107;0.0;0.184;257.934;3433359404.981;-133.173;80.454
Ro-Pax_bis_25000_GT_Tier_I;-36;3.292;40.063;0.122;0.14;0.013000000000000001;712523180.5689999;0.136;310.186;5.507999999999999;0.11;0.0;0.19;266.192;3543273811.352;-137.77;83.029
Ro-Pax_bis_25000_GT_Tier_I;-34;3.395;41.305;0.126;0.145;0.013999999999999999;734611282.455;0.14;319.801;5.72;0.113;0.0;0.196;274.444;3653114719.1140003;-142.365;85.603
Ro-Pax_bis_25000_GT_Tier_I;-32;3.498;42.54600000000001;0.13;0.149;0.013999999999999999;756684604.376;0.14400000000000002;329.411;5.932;0.11599999999999999;0.0;0.20199999999999999;282.69;3762882128.267;-146.958;88.175
Ro-Pax_bis_25000_GT_Tier_I;-30;3.6010000000000004;43.787;0.133;0.153;0.015;778743146.332;0.149;339.01300000000003;6.143;0.12;0.0;0.207;290.931;3872576038.81;-151.549;90.74600000000001
Ro-Pax_bis_25000_GT_Tier_I;-28;3.7039999999999997;45.026;0.13699999999999998;0.158;0.015;800786908.3230001;0.153;348.61;6.355;0.12300000000000001;0.0;0.213;299.166;3982196450.743;-156.138;93.315
Ro-Pax_bis_25000_GT_Tier_I;-26;3.807;46.265;0.141;0.162;0.016;822815890.349;0.157;358.2;6.567;0.126;0.0;0.21899999999999997;307.39599999999996;4091743364.067;-160.725;95.882
Ro-Pax_bis_25000_GT_Tier_I;-24;3.91;47.503;0.145;0.166;0.016;844830092.4089999;0.161;367.783;6.779;0.129;0.0;0.225;315.62;4201216778.7809997;-165.31;98.447
Ro-Pax_bis_25000_GT_Tier_I;-22;4.013;48.74;0.149;0.171;0.016;866829514.505;0.165;377.36;6.99;0.133;0.0;0.231;323.839;4310616694.886;-169.894;101.01
Ro-Pax_bis_25000_GT_Tier_I;-20;4.1160000000000005;49.976000000000006;0.152;0.175;0.017;888814156.636;0.17;386.931;7.202000000000001;0.136;0.0;0.237;332.05199999999996;4419943112.381;-174.476;103.572
Ro-Pax_bis_25000_GT_Tier_I;-18;4.218;52.172;0.159;0.183;0.017;927881462.9039999;0.177;403.93800000000005;7.579;0.142;0.0;0.247;346.648;4614219126.064;-182.62;108.125
Ro-Pax_bis_25000_GT_Tier_I;-16;4.321000000000001;54.36600000000001;0.166;0.19;0.018000000000000002;966902009.31;0.184;420.925;7.955;0.147;0.0;0.258;361.225;4808262609.781;-190.75900000000001;112.67200000000001
Ro-Pax_bis_25000_GT_Tier_I;-14;4.4239999999999995;56.558;0.172;0.198;0.019;1005875795.855;0.192;437.892;8.332;0.153;0.0;0.268;375.786;5002073563.531;-198.891;117.213
Ro-Pax_bis_25000_GT_Tier_I;-12;4.527;58.747;0.179;0.20600000000000002;0.02;1044802822.5389999;0.19899999999999998;454.838;8.709;0.159;0.0;0.278;390.32800000000003;5195651987.314;-207.018;121.749
Ro-Pax_bis_25000_GT_Tier_I;-10;4.63;60.933;0.18600000000000003;0.213;0.02;1083683089.362;0.207;471.764;9.085;0.165;0.0;0.289;404.85400000000004;5388997881.131;-215.139;126.28
Ro-Pax_bis_25000_GT_Tier_I;-8;4.7330000000000005;63.11600000000001;0.192;0.221;0.021;1122516596.324;0.214;488.67;9.462;0.17;0.0;0.299;419.361;5582111244.981;-223.253;130.805
Ro-Pax_bis_25000_GT_Tier_I;-6;4.836;65.297;0.19899999999999998;0.22899999999999998;0.022000000000000002;1161303343.425;0.222;505.555;9.839;0.17600000000000002;0.0;0.309;433.852;5774992078.864;-231.362;135.325
Ro-Pax_bis_25000_GT_Tier_I;-4;4.939;67.475;0.20600000000000002;0.23600000000000002;0.023;1200043330.664;0.22899999999999998;522.42;10.215;0.182;0.0;0.32;448.325;5967640382.781;-239.465;139.839
Ro-Pax_bis_25000_GT_Tier_I;-2;5.042;69.65100000000001;0.212;0.244;0.023;1238736558.043;0.23600000000000002;539.264;10.592;0.188;0.0;0.33;462.78;6160056156.731;-247.56099999999998;144.34799999999998
Ro-Pax_bis_25000_GT_Tier_I;0;5.144;71.824;0.21899999999999997;0.252;0.024;1277383025.56;0.244;556.0880000000001;10.969000000000001;0.19399999999999998;0.0;0.34;477.218;6352239400.714001;-255.65200000000002;148.852
Ro-Pax_bis_25000_GT_Tier_I;2;5.247000000000001;75.943;0.231;0.266;0.025;1350629217.2319999;0.258;587.975;11.684000000000001;0.204;0.0;0.36;504.582;6716482024.41;-270.997;157.387
Ro-Pax_bis_25000_GT_Tier_I;4;5.35;80.051;0.244;0.28;0.027000000000000003;1423706851.3679998;0.272;619.788;12.399000000000001;0.215;0.0;0.379;531.883;7079886436.066999;-286.32;165.90200000000002
Ro-Pax_bis_25000_GT_Tier_I;6;5.452999999999999;84.15100000000001;0.256;0.295;0.027999999999999997;1496615927.966;0.285;651.528;13.114;0.226;0.0;0.39899999999999997;559.121;7442452635.686;-301.622;174.398
Ro-Pax_bis_25000_GT_Tier_I;8;5.556;88.241;0.26899999999999996;0.309;0.03;1569356447.026;0.299;683.194;13.829;0.237;0.0;0.418;586.2959999999999;7804180623.266999;-316.902;182.875
Ro-Pax_bis_25000_GT_Tier_I;10;5.659;92.322;0.281;0.32299999999999995;0.031;1641928408.55;0.313;714.7869999999999;14.544;0.248;0.0;0.43700000000000006;613.409;8165070398.81;-332.16;191.331
Ro-Pax_bis_25000_GT_Tier_I;12;5.7620000000000005;96.39299999999999;0.294;0.33799999999999997;0.032;1714331812.536;0.327;746.307;15.259;0.259;0.0;0.457;640.4580000000001;8525121962.314;-347.398;199.769
Ro-Pax_bis_25000_GT_Tier_I;14;5.865;100.454;0.306;0.35200000000000004;0.034;1786566658.985;0.341;777.753;15.974;0.27;0.0;0.47600000000000003;667.444;8884335313.781;-362.61300000000006;208.18599999999998
Ro-Pax_bis_25000_GT_Tier_I;16;5.968;104.506;0.318;0.366;0.035;1858632947.897;0.355;809.1260000000001;16.69;0.281;0.0;0.495;694.367;9242710453.21;-377.80699999999996;216.584
Ro-Pax_bis_25000_GT_Tier_I;18;6.07;108.54899999999999;0.331;0.38;0.036000000000000004;1930530679.2710001;0.368;840.426;17.405;0.292;0.0;0.514;721.2280000000001;9600247380.6;-392.97900000000004;224.96200000000002
Ro-Pax_bis_25000_GT_Tier_I;20;6.172999999999999;112.58200000000001;0.34299999999999997;0.39399999999999996;0.038;2002259853.109;0.382;871.6519999999999;18.12;0.303;0.0;0.5329999999999999;748.025;9956946095.952;-408.13;233.32
Ro-Pax_bis_25000_GT_Tier_I;22;6.276;120.834;0.368;0.423;0.040999999999999995;2149019984.8529997;0.41;935.5419999999999;19.588;0.325;0.0;0.5720000000000001;802.8530000000001;10686762817.067;-439.173;250.422
Ro-Pax_bis_25000_GT_Tier_I;24;6.379;129.046;0.39299999999999996;0.452;0.043;2295069403.251;0.43799999999999994;999.122;21.057;0.348;0.0;0.611;857.416;11413045264.41;-470.126;267.441
Ro-Pax_bis_25000_GT_Tier_I;26;6.482;137.218;0.418;0.48100000000000004;0.046;2440408108.302;0.465;1062.393;22.525;0.37;0.0;0.65;911.7130000000001;12135793437.981;-500.98699999999997;284.377
Ro-Pax_bis_25000_GT_Tier_I;28;6.585;145.35;0.44299999999999995;0.509;0.049;2585036100.007;0.493;1125.354;23.993000000000002;0.39299999999999996;0.0;0.6890000000000001;965.745;12855007337.781;-531.757;301.23
Ro-Pax_bis_25000_GT_Tier_I;30;6.688;153.442;0.46799999999999997;0.5379999999999999;0.051;2728953378.364;0.521;1188.006;25.462;0.415;0.0;0.727;1019.5110000000001;13570686963.81;-562.437;318.001
Ro-Pax_bis_25000_GT_Tier_I;32;6.791;161.494;0.49200000000000005;0.5660000000000001;0.054000000000000006;2872159943.376;0.5479999999999999;1250.349;26.93;0.43799999999999994;0.0;0.765;1073.011;14282832316.067;-593.026;334.689
